o_zone_id,d_zone_id,mode_id,cost
168,70,1,1.372448914506213
168,71,1,1.148522661241787
168,72,1,1.2057355715031364
168,73,1,1.220065043522722
168,78,1,1.2900681082218266
168,79,1,1.2750284291342149
168,80,1,0.7565606658408328
168,81,1,0.6811158938935039
168,82,1,0.809253102758185
168,83,1,0.7881397071159607
168,86,1,0.3014095230254107
168,87,1,0.3105275962728289
168,88,1,0.19667406553307568
168,89,1,0.2084465778673245
168,90,1,0.3300186561616209
168,91,1,0.40328888761408854
168,93,1,2.002130141415558
168,94,1,0.8309661931066684
168,95,1,1.3183432048009034
168,96,1,1.3203229650264796
168,97,1,1.3390944448278712
168,98,1,1.3663993892682718
168,99,1,1.163519045906574
168,100,1,1.2195040906298769
168,102,1,1.0027998826937041
168,103,1,0.8132486870172158
168,105,1,1.0758250766396695
168,106,1,2.0186856609031394
168,107,1,2.4499007902418746
168,111,1,0.2882230237683949
168,112,1,0.3195757735757694
168,113,1,0.5345754309885686
168,114,1,0.6904478505163607
168,115,1,0.18477970394695964
168,116,1,0.21917243637143177
168,117,1,0.3702337296877692
168,121,1,1.4435874535523883
168,122,1,1.4796642051244613
168,123,1,0.08954982710303604
168,130,1,0.37813839862703263
168,131,1,1.315477828144723
168,144,1,1.2690446935655968
168,146,1,1.257804568731814
168,147,1,1.3928585302936967
168,148,1,1.5069584375427196
168,150,1,1.7308083676493824
168,151,1,2.5972409055997225
168,152,1,1.5253086670733702
168,154,1,1.3322488378110637
168,155,1,1.413591649149874
168,156,1,1.6393689398404676
168,157,1,1.8046782045412586
168,158,1,1.657559292440646
168,159,1,2.1334466784520365
168,160,1,0.26177236309383267
168,161,1,2.1961585160132193
168,162,1,0.3562679308199103
168,163,1,0.24877868023537603
168,164,1,0.45147156320958554
168,165,1,0.4800512382849048
168,166,1,0.6084883837695667
168,167,1,0.5174897556718017
168,169,1,0.4260688061010815
168,170,1,1.947776894731913
168,171,1,1.9666729017907072
168,174,1,1.6893939939775668
168,175,1,1.6326738367347575
168,176,1,1.585251714711355
168,177,1,1.3143764537348053
168,178,1,1.3888039406460326
168,180,1,1.219438925828512
168,181,1,1.5913482835798707
168,182,1,1.501045936921347
168,183,1,1.4870688904302387
168,184,1,2.0667295265450436
168,186,1,1.5430494718109822
168,187,1,1.858542804481518
168,191,1,0.4381349171088769
168,192,1,0.5078516137493808
168,193,1,2.033827639802208
168,194,1,1.608723183494476
168,195,1,0.9102630974831742
168,196,1,1.5301626413733935
168,198,1,1.921089498368009
168,199,1,1.288661762541521
168,200,1,1.3186614232720069
168,201,1,1.6321198466563045
168,203,1,1.5340753859945249
168,204,1,1.2034579277951567
168,207,1,0.6774193535859421
168,208,1,0.5157870797523031
168,209,1,1.8664839835629161
168,210,1,2.2268224827968526
168,211,1,0.5418912065105661
168,215,1,2.1634185593384334
168,216,1,1.4281599992632295
168,217,1,1.6963675203921218
172,20,1,0.508542539177551
172,21,1,0.5932296438291473
172,23,1,0.7399686362111175
172,24,1,0.8101871315777481
172,42,1,0.6228683808269228
172,45,1,1.0160103054668372
172,46,1,1.0376890578332318
172,119,1,0.04562369252819996
172,120,1,0.032059892046843216
172,126,1,0.17796239452197793
172,127,1,0.2626278370843534
172,132,1,0.11491738331655627
172,134,1,0.09662958107050094
172,136,1,0.5858345398320636
172,137,1,0.3141669462843981
172,138,1,0.2853147097567947
183,1,1,2.0955810191822204
183,2,1,0.9493095786604623
183,3,1,0.9685655096632336
183,4,1,2.3156706724495755
183,5,1,2.3661100140430236
183,6,1,1.3143338734467902
183,7,1,1.382034567520137
183,10,1,0.43396704782705947
183,11,1,0.5249478225545875
183,12,1,2.8847961240544033
183,13,1,3.000126753380711
183,14,1,0.3452832877142183
183,15,1,0.3833402458461233
183,16,1,0.8768438200708721
183,17,1,1.0366450522530088
183,18,1,1.4707966146614675
183,19,1,1.5847475355358631
183,22,1,3.162298020461804
183,28,1,2.6530342051266804
183,29,1,2.8275673242935437
183,32,1,2.5177092294046006
183,33,1,2.4725694822322906
183,34,1,2.473043667745784
183,36,1,2.9125222294986948
183,37,1,2.95341586093654
183,41,1,3.3174818354995566
183,50,1,2.2135127952852014
183,54,1,2.203847873307425
183,55,1,0.2002826779922204
183,56,1,0.2211470191196391
183,57,1,0.22004100283345968
183,58,1,0.2540725615780382
183,59,1,0.24185201891769298
183,60,1,0.2760943366979188
183,61,1,0.2308087274907726
183,62,1,0.2645815909006176
183,63,1,0.2851347477848062
183,66,1,0.332357893996918
183,67,1,0.41470924222041333
183,68,1,0.4810809314133212
183,70,1,0.273811336978868
183,71,1,2.1688311655931716
183,72,1,2.226044075854521
183,73,1,2.2403735478741065
183,78,1,0.24689068633281788
183,79,1,0.2318510072452061
183,80,1,1.7768691701922177
183,81,1,1.7014243982448887
183,82,1,1.8295616071095697
183,83,1,1.8084482114673455
183,86,1,1.3217180273767952
183,87,1,1.3308361006242133
183,88,1,1.2169825698844603
183,89,1,1.2287550822187092
183,90,1,1.3503271605130056
183,91,1,1.4235973919654732
183,93,1,2.95063417601093
183,94,1,1.7794702277020396
183,95,1,2.2668472393962746
183,96,1,2.2688269996218504
183,97,1,2.2875984794232416
183,98,1,2.314903423863642
183,99,1,2.112023080501945
183,100,1,2.1680081252252474
183,102,1,1.9513039172890752
183,103,1,1.8335571913686004
183,105,1,2.0243291112350406
183,106,1,0.9815032222059975
183,107,1,1.4127183515447328
183,111,1,1.3085315281197796
183,112,1,1.339884277927154
183,113,1,1.5548839353399533
183,114,1,1.7107563548677454
183,115,1,1.2050882082983443
183,116,1,1.2394809407228164
183,117,1,1.178053920950736
183,121,1,0.04348143687785055
183,122,1,0.07955818844992357
183,130,1,1.3984469029784172
183,131,1,2.3357863324961077
183,144,1,0.2258672716765879
183,146,1,0.2366874852423975
183,147,1,0.37681412488970634
183,148,1,0.10685242086818199
183,150,1,0.6507968542228492
183,151,1,1.517229392173189
183,152,1,0.50926426166938
183,154,1,0.25223732438453034
183,155,1,0.3764092104527321
183,156,1,0.6021865011433258
183,157,1,0.7886337991372684
183,158,1,0.6415148870366557
183,159,1,3.0819507130474064
183,160,1,1.2820808674452173
183,161,1,1.116147002586686
183,162,1,1.3765764351712948
183,163,1,1.2690871845867606
183,164,1,1.4717800675609702
183,165,1,1.5003597426362896
183,166,1,1.6287968881209514
183,167,1,1.5377982600231863
183,169,1,1.2338889973640481
183,170,1,2.8962809293272844
183,171,1,2.9151769363860787
183,174,1,2.637898028572937
183,175,1,2.581177871330128
183,176,1,2.5337557493067253
183,177,1,2.2628804883301763
183,178,1,2.337307975241403
183,180,1,2.2397474301798965
183,181,1,0.5753038781758805
183,182,1,0.4850015315173567
183,184,1,3.0152335611404135
183,186,1,2.4915535064063525
183,187,1,2.807046839076888
183,191,1,1.3866389517042481
183,192,1,1.456355648344752
183,193,1,0.953816126375675
183,194,1,0.5287116700679427
183,195,1,1.9305716018345587
183,196,1,0.45015112794686024
183,198,1,0.9709221545345118
183,199,1,2.237165797136892
183,200,1,2.267165457867378
183,201,1,0.5521083332297713
183,203,1,2.5543838903459095
183,204,1,2.223766432146541
183,207,1,1.6977278579373267
183,208,1,1.4642911143476742
183,209,1,2.814988018158286
183,210,1,3.175326517392223
183,211,1,1.3497113977735327
183,215,1,1.0834070459119
183,216,1,2.3766640338586007
183,217,1,2.644871554987492
185,20,1,1.4273483850522575
185,21,1,1.5120354897038537
185,23,1,1.658774482085824
185,24,1,1.7289929774524546
185,42,1,1.5416742267016292
185,43,1,0.2427320412922896
185,44,1,0.3558914627528469
185,45,1,1.9348161513415438
185,46,1,1.9564949037079384
185,84,1,0.743942796425864
185,85,1,0.8001809126722756
185,92,1,0.2076977777639695
185,118,1,0.6125288990103603
185,119,1,0.937301937440193
185,120,1,0.9508657379215497
185,124,1,0.780393427326316
185,125,1,0.8976769773116102
185,126,1,1.0967682403966845
185,127,1,1.18143368295906
185,132,1,1.0337232291912628
185,133,1,0.9115323828401706
185,134,1,1.0154354269452075
185,135,1,0.6561613456447984
185,136,1,1.50464038570677
185,137,1,1.2329727921591045
185,138,1,1.204120555631501
185,139,1,0.6922120610519426
185,140,1,0.7108664525001968
197,1,1,2.5754476536188755
197,2,1,1.482934317683913
197,3,1,1.5021902486866843
197,4,1,2.79553730688623
197,5,1,2.8459766484796782
197,6,1,1.7942005078834449
197,7,1,1.8619012019567918
197,8,1,0.4423665229224403
197,9,1,0.5731488871214288
197,10,1,0.9675917868505101
197,11,1,1.0585725615780381
197,12,1,3.364662758491058
197,13,1,3.4799933878173657
197,14,1,0.9175979761113252
197,15,1,0.9556549342432302
197,16,1,1.3567104545075268
197,17,1,1.5165116866896635
197,18,1,1.9506632490981222
197,19,1,2.064614169972518
197,22,1,3.6421646548984588
197,28,1,3.1329008395633346
197,29,1,3.307433958730198
197,32,1,2.9975758638412553
197,33,1,2.952436116668945
197,34,1,2.9529103021824388
197,36,1,3.3923888639353486
197,37,1,3.4332824953731937
197,41,1,3.7973484699362112
197,50,1,2.693379429721856
197,54,1,2.68371450774408
197,55,1,0.7725973663893274
197,56,1,0.7775331983918874
197,57,1,0.7757260802565027
197,58,1,0.8104587408502865
197,59,1,0.8141667073147999
197,60,1,0.8213453689533774
197,61,1,0.7644334665142232
197,62,1,0.7982063299240681
197,63,1,0.8187594868082567
197,66,1,0.8776089262523766
197,67,1,0.959960274475872
197,68,1,1.0263319636687798
197,70,1,0.8461260253759749
197,71,1,2.6486978000298267
197,72,1,2.705910710291176
197,73,1,2.7202401823107616
197,75,1,0.6651825643586813
197,76,1,0.705495920687984
197,77,1,0.7199453673555619
197,78,1,0.7529308971379571
197,79,1,0.7654757462686567
197,80,1,2.256735804628872
197,81,1,2.181291032681543
197,82,1,2.309428241546224
197,83,1,2.288314845904
197,86,1,1.80158466181345
197,87,1,1.810702735060868
197,88,1,1.696849204321115
197,89,1,1.7086217166553639
197,90,1,1.8301937949496603
197,91,1,1.9034640264021279
197,93,1,3.4305008104475836
197,94,1,2.259336862138694
197,95,1,2.746713873832929
197,96,1,2.748693634058505
197,97,1,2.7674651138598962
197,98,1,2.794770058300297
197,99,1,2.5918897149385995
197,100,1,2.647874759661902
197,102,1,2.43117055172573
197,103,1,2.3134238258052546
197,105,1,2.5041957456716952
197,106,1,1.5151279612294482
197,107,1,1.9463430905681833
197,111,1,1.7883981625564342
197,112,1,1.8197509123638087
197,113,1,2.034750569776608
197,114,1,2.1906229893044005
197,115,1,1.684954842734999
197,116,1,1.7193475751594711
197,117,1,1.6579205553873906
197,121,1,0.91726456442215
197,122,1,0.953341315994223
197,129,1,0.018975990157455852
197,130,1,1.878313537415072
197,131,1,2.8156529669327623
197,144,1,0.7594920107000385
197,146,1,0.7703122242658481
197,147,1,0.922065157145165
197,148,1,0.9806355484124815
197,150,1,1.2231115426199561
197,151,1,2.0895440805702963
197,152,1,1.0545152939248386
197,154,1,0.8245520127816373
197,155,1,0.9100339494761827
197,156,1,1.1358112401667764
197,157,1,1.333884831392727
197,158,1,1.1867659192921143
197,159,1,3.561817347484061
197,160,1,1.761947501881872
197,161,1,1.5960136370233406
197,162,1,1.8564430696079495
197,163,1,1.7489538190234153
197,164,1,1.951646701997625
197,165,1,1.9802263770729442
197,166,1,2.108663522557606
197,167,1,2.017664894459841
197,169,1,1.7137556318007028
197,170,1,3.3761475637639387
197,171,1,3.395043570822733
197,174,1,3.117764663009592
197,175,1,3.0610445057667826
197,176,1,3.01362238374338
197,177,1,2.742747122766831
197,178,1,2.817174609678058
197,179,1,0.7070612149235092
197,180,1,2.7196140646165516
197,181,1,1.120554910431339
197,182,1,1.0302525637728153
197,183,1,0.9607460013000005
197,184,1,3.495100195577068
197,186,1,2.971420140843007
197,187,1,3.286913473513543
197,191,1,1.8665055861409028
197,192,1,1.9362222827814066
197,193,1,1.4336827608123297
197,194,1,1.0085783045045975
197,195,1,2.410438236271214
197,196,1,0.930017762383515
197,198,1,1.5045468935579625
197,199,1,2.717032431573547
197,200,1,2.747032092304033
197,201,1,1.1244230216268782
197,203,1,3.034250524782564
197,204,1,2.7036330665831962
197,205,1,0.6028144934414108
197,207,1,2.1775944923739816
197,208,1,1.944157748784329
197,209,1,3.2948546525949407
197,210,1,3.6551931518288776
197,211,1,1.8295780322101873
197,215,1,1.5632736803485547
197,216,1,2.856530668295255
197,217,1,3.124738189424147
200,1,1,1.9710630276786048
200,2,1,2.795267435341728
200,3,1,2.814523366344499
200,4,1,0.3789151809126723
200,5,1,0.42935452250612055
200,6,1,1.4569536291274685
200,7,1,1.5246543232008154
200,10,1,2.3669399993719695
200,11,1,2.3709056792358534
200,12,1,0.9480406325175006
200,13,1,1.0633712618438083
200,14,1,2.321085313988521
200,15,1,2.359142272120426
200,16,1,2.852645846345175
200,17,1,3.012447078527312
200,18,1,1.400928057253728
200,19,1,1.4602295440322475
200,22,1,1.2255425289249011
200,28,1,0.8669811541643514
200,29,1,1.0415142733312148
200,32,1,0.5809537378676973
200,33,1,0.6865164312699616
200,34,1,0.5362881762088807
200,36,1,1.1264691785363654
200,37,1,1.1673628099742106
200,41,1,1.3807263439626538
200,50,1,0.05365266258217655
200,54,1,0.26709238177052175
200,55,1,2.1947107683673344
200,56,1,2.160816055705622
200,57,1,2.1590089375702375
200,58,1,2.193741598164021
200,59,1,2.2176540451919955
200,60,1,2.187929254949678
200,61,1,2.1697766622275503
200,62,1,2.203549525637395
200,63,1,2.218107699329716
200,66,1,2.2441928122486767
200,67,1,2.326544160472172
200,68,1,2.39291584966508
200,70,1,2.268239427353982
200,71,1,2.044313174089556
200,72,1,2.101526084350905
200,73,1,2.115855556370491
200,78,1,2.1858586210695954
200,79,1,2.1708189419819837
200,80,1,1.7070006127844781
200,81,1,1.631555840837149
200,82,1,1.7596930497018302
200,83,1,1.738579654059606
200,86,1,1.2518494699690557
200,87,1,1.2609675432164738
200,88,1,1.3596023255651386
200,89,1,1.3713748378993875
200,90,1,1.280458603105266
200,91,1,1.3537288345577336
200,93,1,1.1645811250486002
200,94,1,1.9938944531387313
200,95,1,2.4812714648329663
200,96,1,0.332071508084947
200,97,1,0.35084298788633855
200,98,1,0.37814793232673916
200,99,1,0.17526758896504158
200,100,1,0.2312526336883443
200,102,1,2.165728142725767
200,103,1,1.7636886339608608
200,105,1,2.2387533366717323
200,106,1,2.9144761737509075
200,107,1,3.3456913030896427
200,111,1,1.23866297071204
200,112,1,1.2700157205194145
200,113,1,1.4850153779322137
200,114,1,1.8533761105484237
200,115,1,1.3477079639790226
200,116,1,1.3821006964034948
200,117,1,1.3206736766314142
200,121,1,2.339377966400157
200,122,1,2.37545471797223
200,130,1,1.3285783455706777
200,131,1,2.265917775088368
200,144,1,2.1648352064133656
200,146,1,2.153595081579583
200,147,1,2.288649043141465
200,148,1,2.4027489503904884
200,150,1,2.626598880497152
200,151,1,3.493031418447492
200,152,1,2.4210991799211388
200,154,1,2.228039350658833
200,155,1,2.3093821619976422
200,156,1,2.535159452688236
200,157,1,2.700468717389027
200,158,1,2.5533498052884145
200,159,1,1.145195221510504
200,160,1,1.2122123100374778
200,161,1,3.091949028860989
200,162,1,1.3067078777635552
200,163,1,1.411706940267439
200,164,1,1.4019115101532307
200,165,1,1.43049118522855
200,166,1,1.5589283307132118
200,167,1,1.4679297026154468
200,169,1,1.3765087530447264
200,170,1,1.1102278783649553
200,171,1,1.1291238854237495
200,174,1,0.7011425370360344
200,175,1,0.6444223797932249
200,176,1,0.5970002577698222
200,177,1,0.1030203556271515
200,178,1,0.40055248370450003
200,180,1,2.115229438676281
200,181,1,2.4871387964276392
200,182,1,2.3968364497691157
200,183,1,2.3828594032780077
200,184,1,1.078478069603511
200,186,1,0.5547980148694496
200,187,1,0.8702913475399854
200,191,1,1.6010631771409398
200,192,1,1.6707798737814437
200,193,1,2.929618152649978
200,194,1,2.504513696342246
200,195,1,1.806053610330943
200,196,1,2.425953154221163
200,198,1,2.8168800112157775
200,199,1,0.029999660730485787
200,201,1,2.527910359504074
200,203,1,2.48451533293817
200,204,1,2.0992484406429255
200,207,1,1.840347613618005
200,208,1,1.678715339784366
200,209,1,0.8782325266213834
200,210,1,1.2385710258553198
200,211,1,1.492331153454211
200,215,1,3.0592090721862033
200,216,1,2.5910882592952924
200,217,1,0.7081160634505894
206,1,1,2.427000004438377
206,2,1,3.2512044121015
206,3,1,3.270460343104271
206,4,1,0.9936263747317002
206,5,1,1.0440657163251486
206,6,1,1.9128906058872404
206,7,1,1.9805912999605872
206,10,1,2.8228769761317416
206,11,1,2.8268426559956255
206,12,1,1.4039776092772724
206,13,1,1.51930823860358
206,14,1,2.777022290748293
206,15,1,2.815079248880198
206,16,1,3.3085828231049472
206,17,1,3.468384055287084
206,18,1,1.8568650340134998
206,19,1,1.9161665207920193
206,22,1,1.8402537227439288
206,26,1,0.045490387363764026
206,28,1,1.675255910086921
206,29,1,1.8497890292537846
206,30,1,0.3189383189914588
206,31,1,0.4515752912906622
206,32,1,1.3892284937902672
206,33,1,1.4947911871925315
206,34,1,1.3445629321314505
206,35,1,0.19055973256117414
206,36,1,1.9347439344589352
206,37,1,1.9756375658967804
206,41,1,1.8366633207224257
206,50,1,1.0850320596708678
206,51,1,0.49120477427303827
206,52,1,0.7031283852608612
206,54,1,0.8818035755895497
206,55,1,2.6506477451271064
206,56,1,2.616753032465394
206,57,1,2.6149459143300096
206,58,1,2.649678574923793
206,59,1,2.6735910219517676
206,60,1,2.64386623170945
206,61,1,2.6257136389873224
206,62,1,2.659486502397167
206,63,1,2.6740446760894883
206,66,1,2.700129789008449
206,67,1,2.7824811372319442
206,68,1,2.848852826424852
206,70,1,2.724176404113754
206,71,1,2.500250150849328
206,72,1,2.5574630611106772
206,73,1,2.571792533130263
206,78,1,2.6417955978293675
206,79,1,2.6267559187417557
206,80,1,2.1629375895442493
206,81,1,2.0874928175969205
206,82,1,2.2156300264616013
206,83,1,2.1945166308193773
206,86,1,1.7077864467288275
206,87,1,1.7169045199762456
206,88,1,1.8155393023249105
206,89,1,1.8273118146591594
206,90,1,1.736395579865038
206,91,1,1.8096658113175055
206,93,1,1.97285588097117
206,94,1,2.449831429898503
206,95,1,2.937208441592738
206,96,1,0.946782701903975
206,97,1,0.9655541817053664
206,98,1,0.992859126145767
206,99,1,0.9835423448876115
206,100,1,1.0395273896109143
206,102,1,2.621665119485539
206,103,1,2.219625610720632
206,105,1,2.6946903134315043
206,106,1,3.3704131505106796
206,107,1,3.8016282798494148
206,111,1,1.6945999474718119
206,112,1,1.7259526972791863
206,113,1,1.9409523546919856
206,114,1,2.3093130873081957
206,115,1,1.8036449407387944
206,116,1,1.8380376731632666
206,117,1,1.776610653391186
206,121,1,2.795314943159929
206,122,1,2.831391694732002
206,130,1,1.7845153223304495
206,131,1,2.7218547518481397
206,144,1,2.6207721831731376
206,146,1,2.609532058339355
206,147,1,2.744586019901237
206,148,1,2.8586859271502605
206,150,1,3.082535857256924
206,151,1,3.948968395207264
206,152,1,2.877036156680911
206,154,1,2.683976327418605
206,155,1,2.7653191387574143
206,156,1,2.991096429448008
206,157,1,3.1564056941487992
206,158,1,3.0092867820481866
206,159,1,1.6011321982702758
206,160,1,1.6681492867972496
206,161,1,3.5478860056207613
206,162,1,1.762644854523327
206,163,1,1.8676439170272108
206,164,1,1.8578484869130025
206,165,1,1.8864281619883219
206,166,1,2.0148653074729834
206,167,1,1.9238666793752186
206,169,1,1.8324457298044983
206,170,1,1.918502634287525
206,171,1,1.9373986413463193
206,173,1,0.7672867028786424
206,174,1,1.3158537308550624
206,175,1,1.259133573612253
206,176,1,1.2117114515888503
206,177,1,1.1343997527158427
206,178,1,1.015263677523528
206,180,1,2.571166415436053
206,181,1,2.9430757731874113
206,182,1,2.8527734265288878
206,183,1,2.83879638003778
206,184,1,1.5344150463632829
206,186,1,1.0107349916292214
206,187,1,1.3262283242997572
206,188,1,0.73632440627835
206,189,1,0.5264658946258359
206,190,1,0.5667602371158362
206,191,1,2.0570001539007117
206,192,1,2.1267168505412157
206,193,1,3.38555512940975
206,194,1,2.960450673102018
206,195,1,2.261990587090715
206,196,1,2.8818901309809353
206,198,1,3.2728169879755495
206,199,1,1.1086850615225585
206,200,1,1.1386847222530443
206,201,1,2.983847336263846
206,203,1,2.9404523096979416
206,204,1,2.5551854174026976
206,207,1,2.296284590377777
206,208,1,2.134652316544138
206,209,1,1.3341695033811554
206,210,1,1.8532822196743475
206,211,1,1.9482681302139828
206,215,1,3.5151460489459754
206,216,1,3.047025236055064
206,217,1,1.3228272572696174
217,1,1,2.1987218136449904
217,2,1,3.022926221308114
217,3,1,3.042182152310885
217,4,1,0.6065739668790577
217,5,1,0.6570133084725059
217,6,1,1.684612415093854
217,7,1,1.7523131091672008
217,10,1,2.594598785338355
217,11,1,2.598564465202239
217,12,1,1.175699418483886
217,13,1,1.2910300478101937
217,14,1,2.5487440999549067
217,15,1,2.5868010580868117
217,16,1,3.080304632311561
217,17,1,3.2401058644936978
217,18,1,1.6285868432201134
217,19,1,1.687888329998633
217,22,1,1.4532013148912863
217,28,1,1.2882035022342786
217,29,1,1.4627366214011421
217,32,1,1.0021760859376247
217,33,1,1.107738779339889
217,34,1,0.9575105242788081
217,36,1,1.5476915266062927
217,37,1,1.588585158044138
217,41,1,1.6083851299290393
217,50,1,0.6979796518182254
217,54,1,0.4947511677369072
217,55,1,2.42236955433372
217,56,1,2.3884748416720076
217,57,1,2.386667723536623
217,58,1,2.421400384130407
217,59,1,2.445312831158381
217,60,1,2.4155880409160635
217,61,1,2.397435448193936
217,62,1,2.431208311603781
217,63,1,2.445766485296102
217,66,1,2.4718515982150624
217,67,1,2.554202946438558
217,68,1,2.6205746356314656
217,70,1,2.4958982133203675
217,71,1,2.2719719600559416
217,72,1,2.329184870317291
217,73,1,2.3435143423368765
217,78,1,2.413517407035981
217,79,1,2.3984777279483693
217,80,1,1.9346593987508636
217,81,1,1.8592146268035346
217,82,1,1.9873518356682156
217,83,1,1.9662384400259914
217,86,1,1.479508255935441
217,87,1,1.4886263291828592
217,88,1,1.587261111531524
217,89,1,1.599033623865773
217,90,1,1.5081173890716515
217,91,1,1.581387620524119
217,93,1,1.5858034731185275
217,94,1,2.2215532391051167
217,95,1,2.7089302507993516
217,96,1,0.5597302940513325
217,97,1,0.3572730755642508
217,98,1,0.3845780200046514
217,99,1,0.596489937034969
217,100,1,0.6524749817582717
217,102,1,2.3933869286921525
217,103,1,1.9913474199272463
217,105,1,2.466412122638118
217,106,1,3.142134959717293
217,107,1,3.5733500890560284
217,111,1,1.4663217566784255
217,112,1,1.4976745064858
217,113,1,1.7126741638985992
217,114,1,2.0810348965148093
217,115,1,1.575366749945408
217,116,1,1.6097594823698802
217,117,1,1.5483324625977997
217,121,1,2.5670367523665427
217,122,1,2.6031135039386157
217,130,1,1.5562371315370631
217,131,1,2.493576561054754
217,144,1,2.3924939923797512
217,146,1,2.3812538675459685
217,147,1,2.5163078291078507
217,148,1,2.630407736356874
217,150,1,2.8542576664635377
217,151,1,3.7206902044138777
217,152,1,2.6487579658875244
217,154,1,2.4556981366252186
217,155,1,2.537040947964028
217,156,1,2.7628182386546216
217,157,1,2.928127503355413
217,158,1,2.7810085912548
217,159,1,1.3728540074768893
217,160,1,1.4398710960038632
217,161,1,3.319607814827375
217,162,1,1.5343666637299407
217,163,1,1.6393657262338244
217,164,1,1.6295702961196161
217,165,1,1.6581499711949355
217,166,1,1.7865871166795972
217,167,1,1.6955884885818322
217,169,1,1.6041675390111119
217,170,1,1.5314502264348826
217,171,1,1.5503462334936768
217,174,1,0.006973526414555035
217,175,1,0.06369368365736443
217,176,1,0.11111580568076711
217,177,1,0.7473473448632004
217,178,1,0.30756357974608933
217,180,1,2.3428882246426666
217,181,1,2.714797582394025
217,182,1,2.6244952357355014
217,183,1,2.6105181892443934
217,184,1,1.3061368555698964
217,186,1,0.782456800835835
217,187,1,1.0979501335063708
217,191,1,1.8287219631073253
217,192,1,1.898438659747829
217,193,1,3.1572769386163637
217,194,1,2.7321724823086315
217,195,1,2.0337123962973287
217,196,1,2.653611940187549
217,198,1,3.0445387971821636
217,199,1,0.7216326536699161
217,200,1,0.7516323144004019
217,201,1,2.7555691454704596
217,203,1,2.7121741189045556
217,204,1,2.326907226609311
217,207,1,2.0680063995843905
217,208,1,1.9063741257507514
217,209,1,1.105891312587769
217,210,1,1.466229811821705
217,211,1,1.7199899394205964
217,215,1,3.286867858152589
217,216,1,2.8187470452616776
